1309647917	20260618	202606	2026	2026.4603											ALB	ALBANIA	ALB								1	042	042	04	1	1.9	20	2	20	0.75779850846008	0								1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	20260618131500	https://lajmi.net/fsk-ja-viziton-komanden-mbeshtetese-te-forcave-te-armatosura-te-shqiperise/
1309647918	20260618	202606	2026	2026.4603											AZE	AZERBAIJAN	AZE								1	046	046	04	1	7.0	2	1	2	2.79503105590062	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20260618131500	https://primamedia.ru/news/2531014/
1309647919	20260618	202606	2026	2026.4603											BLRCVL	BELARUS	BLR					CVL			1	192	192	19	4	-9.5	10	1	10	-3.7037037037037	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20260618131500	https://society.comments.ua/news/accidents/napryazhenie-na-granice-rastet-lukashenko-obvinyaet-kiev-i-zagovoril-o-vtyagivanii-v-voynu-809027.html
1309647920	20260618	202606	2026	2026.4603											BRA	RIO DE JANEIRO	BRA								1	042	042	04	1	1.9	2	1	2	0.97799511002445	0								4	Tijuca, Estado do Rio, Brazil	BR	BR21	9979	-22.4169	-42.9562	10908694	4	Tijuca, Estado do Rio, Brazil	BR	BR21	9979	-22.4169	-42.9562	10908694	20260618131500	https://veja.abril.com.br/coluna/radar-economico/petlove-leva-braco-de-diagnostico-veterinario-ao-rio-de-janeiro/
1309647921	20260618	202606	2026	2026.4603											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	20	1	20	3.38328583249058	0								5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20260618131500	https://www.italpress.com/cina-nellanhui-gli-zongzi-sostengono-leconomia-locale-2/
1309647922	20260618	202606	2026	2026.4603											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	4.59016393442623	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20260618131500	https://www.regio7.cat/anoia/2026/06/18/lluc-crusellas-participa-primer-vespreig-131549579.html
1309647923	20260618	202606	2026	2026.4603											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	-5.89970501474926	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20260618131500	https://www.lagazzettadelmezzogiorno.it/news/foggia/2019061/omicidio-dedda-il-boss-moretti-smentisce-il-pentito-gianluigi-troiano-di-vieste.html
1309647924	20260618	202606	2026	2026.4603											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	2	1	2	3.06513409961686	0								1	Spain	SP	SP		40	-4	SP	1	Mexico	MX	MX		23	-102	MX	20260618131500	https://www.caribbeannewsdigital.com/es/aerolineas/avianca-conectara-madrid-y-san-salvador-con-una-ruta-directa
1309647925	20260618	202606	2026	2026.4603											BUS	AIRLINE						BUS			1	051	051	05	1	3.4	10	1	10	1.76991150442478	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20260618131500	https://www.prnewswire.com/news-releases/delta-steigert-flotteneffizienz-durch-den-einbau-von-vct-finlets-in-der-gesamten-737ng-flotte-302804380.html
1309647926	20260618	202606	2026	2026.4603											BUS	SERVER						BUS			1	052	052	05	1	3.5	10	1	10	0.97087378640777	0								4	Bonilha, MaranhãBR, Brazil	BR	BR13	18585	-5.2	-43.2167	-630714	4	Bonilha, MaranhãBR, Brazil	BR	BR13	18585	-5.2	-43.2167	-630714	20260618131500	https://www.brasil247.com:443/brasil/jaques-wagner-e-suspeito-de-favorecer-emenda-master
1309647927	20260618	202606	2026	2026.4603											BUS	BANK						BUS			1	057	057	05	1	8.0	10	1	10	0.625	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260618131500	https://week.ukrainianwall.com/164331-zhitlo-peretvoryat-na-dzherelo-pensiji-yevropeyskiy-mehanizm-do-yakogo-ukrajina-shche-ne-diyshla
1309647928	20260618	202606	2026	2026.4603											BUS	COMPANIES						BUS			1	080	080	08	2	5.0	10	1	10	-2.93103448275863	0								4	Pernambuco, Estado de Pernambuco, Brazil	BR	BR30	18585	-8.05	-34.9	-665520	4	Pernambuco, Estado de Pernambuco, Brazil	BR	BR30	18585	-8.05	-34.9	-665520	20260618131500	https://www.brasil247.com:443/brasil/receita-combate-esquema-bilionario-de-bets-ilegais
1309647929	20260618	202606	2026	2026.4603											BUS	COMPANIES						BUS			1	080	080	08	2	5.0	10	1	10	-1.99335548172757	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20260618131500	https://jornaldebrasilia.com.br/noticias/economia/receita-federal-atua-em-operacao-contra-bets-ilegais/
1309647930	20260618	202606	2026	2026.4603											BUS	INDUSTRY						BUS			1	080	080	08	2	5.0	10	1	10	3.1304347826087	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20260618131500	https://www.agenzianova.com/news/norvegia-italia-la-ministra-del-commercio-myrseth-a-nova-nostre-economie-complementari/
1309647931	20260618	202606	2026	2026.4603											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-3.31632653061224	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20260618131500	https://puranoticia.pnt.cl/nacional/gobierno-crea-fuerza-de-tarea-para-ubicar-a-ninos-haitianos-con-paradero
1309647932	20260618	202606	2026	2026.4603											COP	POLICE						COP			1	041	041	04	1	1.0	20	1	10	-3.75234521575985	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260618131500	https://www.busan.com/view/busan/view.php?code=2026061818212259729
1309647933	20260618	202606	2026	2026.4603											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-6.72566371681416	0								4	Guayaquil, Guayas, Ecuador	EC	EC10	18585	-2.16667	-79.9	-927505	4	Guayaquil, Guayas, Ecuador	EC	EC10	18585	-2.16667	-79.9	-927505	20260618131500	https://www.extra.ec/noticia/justicia/asi-planifico-crimen-cabecilla-aguilas-aeropuerto-guayaquil-venia-punta-cana-156317.html
1309647934	20260618	202606	2026	2026.4603											COP	PRISON						COP			1	051	051	05	1	3.4	10	1	10	-3.55029585798816	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260618131500	https://profile.ru/news/abroad/tramp-nazval-netanyahu-sumasshedshim-iz-za-trebovanij-o-novyh-bombardirovkah-1872280/
1309647935	20260618	202606	2026	2026.4603											COP	PRISON						COP			1	173	173	17	4	-5.0	10	1	10	-5.19480519480519	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20260618131500	https://ura.news/news/1053102720
1309647936	20260618	202606	2026	2026.4603											COPCRM	POLICE						COP	CRM		1	043	043	04	1	2.8	10	1	10	-1.57068062827225	0								0								0								20260618131500	https://dol.com.br/concursos/estaduais/944883/policia-penal-do-rn-publica-edital-com-260-vagas-e-salarios-de-r-15-mil
1309647937	20260618	202606	2026	2026.4603											CUB	CUBA	CUB								1	042	042	04	1	1.9	8	1	8	2.86885245901639	0								4	Mayari, Provincia de Artemisa, Cuba	CU	CU17	14772	22.6667	-83.0167	-1634930	4	Mayari, Provincia de Artemisa, Cuba	CU	CU17	14772	22.6667	-83.0167	-1634930	20260618131500	https://www.prensa-latina.cu/2026/06/18/el-magico-colorido-de-cuba-en-cayo-saetia/
1309647938	20260618	202606	2026	2026.4603											CUB	CUBA	CUB								1	042	042	04	1	1.9	10	1	10	0.90415913200723	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260618131500	https://www.prensa-latina.cu/2026/06/18/portafaroles-para-la-ciudad-mas-recorrida-de-cuba/
1309647939	20260618	202606	2026	2026.4603											CVL	VILLAGE						CVL			1	036	036	03	1	4.0	10	1	10	4.02684563758389	0								5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20260618131500	https://www.italpress.com/cina-nellanhui-gli-zongzi-sostengono-leconomia-locale-1/
1309647940	20260618	202606	2026	2026.4603											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	10	1	10	6.9351230425056	0								4	Salamanca, Castilla y LeóP, Spain	SP	SP55	25796	40.9681	-5.66202	-400105	4	Salamanca, Castilla y LeóP, Spain	SP	SP55	25796	40.9681	-5.66202	-400105	20260618131500	https://www.lagacetadesalamanca.es/salamanca/salamanca-florecera-mayor-encuentro-nacional-arte-floral-20260618131548-nt.html
1309647941	20260618	202606	2026	2026.4603											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	10	1	10	1.69014084507043	0								1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20260618131500	https://www.alnilin.com/13475679.htm
1309647942	20260618	202606	2026	2026.4603											CVL	POPULATION						CVL			0	130	130	13	3	-4.4	2	1	2	-2.51572327044025	0								1	Israel	IS	IS		31.5	34.75	IS	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260618131500	https://www.okaz.com.sa/politics/na/2253201
1309647943	20260618	202606	2026	2026.4603											DEU	GERMAN	DEU								1	020	020	02	1	3.0	2	1	2	-9.95670995671	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260618131500	https://www.stern.de/politik/deutschland/elon-musk-geht-erfolgreich-gegen-zdf-vor---sender-loescht-bemerkung-37552802.html
1309647944	20260618	202606	2026	2026.4603											DEUMED	GERMAN	DEU					MED			1	020	020	02	1	3.0	6	1	6	-9.95670995671	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260618131500	https://www.stern.de/politik/deutschland/elon-musk-geht-erfolgreich-gegen-zdf-vor---sender-loescht-bemerkung-37552802.html
1309647945	20260618	202606	2026	2026.4603											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	4.29447852760736	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20260618131500	https://flevopost.nl/dronten/basisschool-het-kompas-uit-dronten-wint-de-grote-flevo-verkeersquiz-2026-49343624.html
1309647946	20260618	202606	2026	2026.4603											EDU	COLLEGE						EDU			1	046	046	04	1	7.0	10	1	10	-10.3565365025467	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260618131500	https://www.okaz.com.sa/variety/na/2253210
1309647947	20260618	202606	2026	2026.4603											EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	10	1	10	0	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20260618131500	https://www.gazeteguncel.com/ataturk-universitesi-ogrencilerinden-birincilik-172706h.htm
1309647948	20260618	202606	2026	2026.4603											EGY	NILE	EGY								1	190	190	19	4	-10.0	10	1	10	-6	0								4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	20260618131500	https://www.nile.eg/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%8F%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D8%A7%D8%AD%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D9%83
1309647949	20260618	202606	2026	2026.4603											ELI	ACTOR						ELI			1	042	042	04	1	1.9	10	1	10	2.79269602577874	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20260618131500	https://www.inewsgr.com/351/peiraias-to-kamarini-tis-alikis-vougiouklaki-sto-dimotiko-theatro-einai-episkepsimo-kai-entyposiazei-eikones.htm
1309647950	20260618	202606	2026	2026.4603											ELI	ACTOR						ELI			1	043	043	04	1	2.8	10	1	10	3.7344398340249	0								4	Quindio, Santander, Colombia	CO	CO26	14272	7.23235	-73.5759	-596233	4	Quindio, Santander, Colombia	CO	CO26	14272	7.23235	-73.5759	-596233	20260618131500	https://www.larepublica.co/ocio/el-cacao-colombiano-protagoniza-una-experiencia-gastronomica-de-lujo-en-el-caribe-4417091
1309647951	20260618	202606	2026	2026.4603											ELI	ACTOR						ELI			1	190	190	19	4	-10.0	10	1	10	2.79269602577874	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20260618131500	https://www.inewsgr.com/351/peiraias-to-kamarini-tis-alikis-vougiouklaki-sto-dimotiko-theatro-einai-episkepsimo-kai-entyposiazei-eikones.htm
1309647952	20260618	202606	2026	2026.4603											ESP	GALICIA	ESP								0	031	031	03	1	5.2	10	1	10	1.53321976149915	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260618131500	https://www.lavozdegalicia.es/noticia/lugo/2026/06/19/guia-ocio-fin-semana-lugo-teatro-magia-musica-literatura-circo-provincia-gran-cita-arde-lucus/0003_202606L19C6991.htm
1309647953	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								0	040	040	04	1	1.0	10	1	10	1.14025085518814	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260618131500	https://www.prensa-latina.cu/2026/06/18/aldabas-para-el-turismo-de-cuba/
1309647954	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								1	042	042	04	1	1.9	6	1	6	-2.52808988764045	0								4	Ourense, Galicia, Spain	SP	SP58	25818	42.1667	-7.5	-394671	4	Ourense, Galicia, Spain	SP	SP58	25818	42.1667	-7.5	-394671	20260618131500	https://www.abc.es/espana/galicia/galicia-refugio-climatico-espana-enfrenta-ola-calor-20260618144008-nt.html
1309647955	20260618	202606	2026	2026.4603											ESP	GALICIA	ESP								1	042	042	04	1	1.9	10	1	10	1.31332082551595	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20260618131500	https://www.cope.es/emisoras/galicia/lugo-provincia/lugo/noticias/lugo-rozara-lleno-absoluto-25-aniversario-arde-lucus-20260618_3386827.html
1309647956	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								1	051	051	05	1	3.4	6	1	6	-2.52808988764045	0								4	Ourense, Galicia, Spain	SP	SP58	25818	42.1667	-7.5	-394671	4	Ourense, Galicia, Spain	SP	SP58	25818	42.1667	-7.5	-394671	20260618131500	https://www.abc.es/espana/galicia/galicia-refugio-climatico-espana-enfrenta-ola-calor-20260618144008-nt.html
1309647957	20260618	202606	2026	2026.4603											EUR	EUROPEAN	EUR								1	046	046	04	1	7.0	2	1	2	3.13725490196079	0								4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	20260618131500	https://www.ansa.it/europa/notizie/rubriche/comitato_delle_regioni/2026/06/18/aperta-ad-assisi-la-riunione-della-commissione-enve-del-comitato-europeo-delle_e408cb2b-d446-468c-8c31-8eea2657f098.html
1309647958	20260618	202606	2026	2026.4603											GOV	MINIST						GOV			1	020	020	02	1	3.0	2	1	2	0	0								4	Chania, Perifereia Thessalias, Greece	GR	GR64	16723	39.4439	21.555	-820169	4	Chania, Perifereia Thessalias, Greece	GR	GR64	16723	39.4439	21.555	-820169	20260618131500	https://www.inewsgr.com/364/irakleio-oristiki-apofasi-gia-tin-dimiourgia-kleistis-domis-stis-malades--ti-anaferei-o-dimos.htm
1309647959	20260618	202606	2026	2026.4603											GOV	MINIST						GOV			1	020	020	02	1	3.0	4	1	4	2.27272727272728	0								4	Krusevac, , Serbia	RI	RI00	47643	43.58	21.3339	-86089	4	Krusevac, , Serbia	RI	RI00	47643	43.58	21.3339	-86089	20260618131500	http://www.nspm.rs/hronika/bratislav-gasic-o-pet-tona-marihuane-u-konjuhu-jeste-bio-nas-odbornik-ali-je-laz-da-je-to-bio-drzavni-posao.html
1309647960	20260618	202606	2026	2026.4603											GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	10	1	10	3.89610389610389	0								4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	20260618131500	https://rri.co.id/nasional/2502229/kasatgas-prr-dorong-pemda-optimalkan-tkd-untuk-percepat-pemulihan-pascabencana
1309647961	20260618	202606	2026	2026.4603											GOV	MINIST						GOV			1	040	040	04	1	1.0	10	1	10	6.73854447439353	0								4	Cairo University, Al Jizah, Egypt	EG	EG08	65350	30.0258	31.2016	11239974	4	Cairo University, Al Jizah, Egypt	EG	EG08	65350	30.0258	31.2016	11239974	20260618131500	https://www.aiwaegypt.com/19432
1309647962	20260618	202606	2026	2026.4603											GOV	AMBASSADOR						GOV			1	042	042	04	1	1.9	1	1	1	5.82524271844661	0								4	Calaf, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25808	41.733	1.51353	-374950	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20260618131500	https://www.regio7.cat/cultures/2026/06/18/josep-maria-mestres-sera-nou-131548268.html
1309647963	20260618	202606	2026	2026.4603											GOV	AMBASSADOR						GOV			1	042	042	04	1	1.9	3	1	3	5.82524271844661	0								4	Calaf, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25808	41.733	1.51353	-374950	4	Calaf, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25808	41.733	1.51353	-374950	20260618131500	https://www.regio7.cat/cultures/2026/06/18/josep-maria-mestres-sera-nou-131548268.html
1309647964	20260618	202606	2026	2026.4603											GOV	ADMINISTRATION						GOV			1	046	046	04	1	7.0	2	1	2	-4.37158469945355	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260618131500	https://www.agenzianova.com/news/il-cremlino-trump-e-stato-inondato-di-idee-inutili-e-dannose-al-vertice-del-g7/
1309647965	20260618	202606	2026	2026.4603											GOV	ADMINISTRATION						GOV			1	046	046	04	1	7.0	8	1	8	-4.37158469945355	0								4	Ushakov, Voronezhskaya Oblast', Russia	RS	RS86	25115	50.9265	38.971	91349	4	Ushakov, Voronezhskaya Oblast', Russia	RS	RS86	25115	50.9265	38.971	91349	20260618131500	https://www.agenzianova.com/news/il-cremlino-trump-e-stato-inondato-di-idee-inutili-e-dannose-al-vertice-del-g7/
1309647966	20260618	202606	2026	2026.4603											GOV	AUTHORITIES						GOV			1	050	050	05	1	3.5	2	1	2	-0.67567567567567	0								4	Cyrenaica, Libya (general), Libya	LY	LY00	19091	31	22.5	-3163389	4	Cyrenaica, Libya (general), Libya	LY	LY00	19091	31	22.5	-3163389	20260618131500	https://www.vita.it/trattativa-diplomatica-e-pressione-della-societa-civile-solo-cosi-i-dieci-attivisti-detenuti-in-libia-potranno-tornare-a-casa/
1309647967	20260618	202606	2026	2026.4603											GOV	AUTHORITIES						GOV			1	050	050	05	1	3.5	2	1	2	-0.67567567567567	0								4	Cyrenaica, Libya (general), Libya	LY	LY00	19091	31	22.5	-3163389	1	Israel	IS	IS		31.5	34.75	IS	20260618131500	https://www.vita.it/trattativa-diplomatica-e-pressione-della-societa-civile-solo-cosi-i-dieci-attivisti-detenuti-in-libia-potranno-tornare-a-casa/
1309647968	20260618	202606	2026	2026.4603											GOV	MINISTRY						GOV			0	057	057	05	1	8.0	10	1	10	1.7379679144385	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20260618131500	https://www.haberler.com/politika/aile-ve-sosyal-hizmetler-bakani-goktas-15-yas-19963224-haberi/
1309647969	20260618	202606	2026	2026.4603											GOV	MINIST						GOV			1	174	174	17	4	-5.0	10	1	10	4.44874274661509	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260618131500	https://www.vecernji.ba/vijesti/prva-transplantacija-bubrega-vazan-je-signal-napretka-1970190
1309647970	20260618	202606	2026	2026.4603											GRC	GREECE	GRC								1	043	043	04	1	2.8	2	1	2	-0.34013605442177	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	1	Hungary	HU	HU		47	20	HU	20260618131500	https://www.tovima.gr/print/politics/oi-koines-eyropaikes-aksies-einai-nomika-desmeytikes/
1309647971	20260618	202606	2026	2026.4603											GRC	GREECE	GRC								1	130	130	13	3	-4.4	10	1	10	-5.3061224489796	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20260618131500	https://www.digi24.ro/stiri/externe/criza-de-apa-in-grecia-doua-insule-au-intrat-in-stare-de-urgenta-autoritatile-avertizeaza-asupra-sezonului-turistic-3821575
1309647972	20260618	202606	2026	2026.4603											HINAST700	YOGA				HIN					0	036	036	03	1	4.0	10	1	10	0.56603773584906	0								1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20260618131500	https://www.diariodeibiza.es/ibiza/2026/06/18/ibiza-mundial-yoga-encuentro-solidario-131546176.html
1309647973	20260618	202606	2026	2026.4603											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	4.44874274661509	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260618131500	https://www.vecernji.ba/vijesti/prva-transplantacija-bubrega-vazan-je-signal-napretka-1970190
1309647974	20260618	202606	2026	2026.4603											HLH	DOCTOR						HLH			1	051	051	05	1	3.4	2	1	2	0.22624434389141	0								4	Saguenay, Quebec, Canada	CA	CA10	12787	51	-64	-572662	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20260618131500	https://www.lelacstjean.com/actualites/668738/vague-de-departs-de-medecins-de-famille-au-lac-saint-jean
1309647975	20260618	202606	2026	2026.4603											HTIGOV	HAITI	HTI					GOV			1	036	036	03	1	4.0	2	1	2	-3.31632653061224	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20260618131500	https://puranoticia.pnt.cl/nacional/gobierno-crea-fuerza-de-tarea-para-ubicar-a-ninos-haitianos-con-paradero
