1309650493	20260618	202606	2026	2026.4603											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	1.38888888888889	0								1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20260618133000	https://www.adnkronos.com/internazionale/esteri/auto-circolari-via-libera-ue-a-nuove-norme-per-plastica-riciclata-e-design-sostenibile_13zL5RVnzNJWkA37XjXJ7J
1309650494	20260618	202606	2026	2026.4603											BUS	COMPANY						BUS			1	110	110	11	3	-2.0	10	1	10	-2.06896551724138	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20260618133000	https://www.larazon.es/sociedad/desaparece-colecciones-privadas-lego-star-wars-mas-valiosas-mundo-caso-acaba-tribunales-b50m_202606186a33eca69b079e64f68eb5a5.html
1309650495	20260618	202606	2026	2026.4603											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	10	1	10	-10.3703703703704	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260618133000	https://iz.ru/2117709/kipr-vydal-rossii-obviniaemogo-v-neuplate-nalogov-na-summu-26-mlrd-rublei-izi
1309650496	20260618	202606	2026	2026.4603											CHELEG	SWISS	CHE					LEG			1	051	051	05	1	3.4	6	1	6	0	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20260618133000	https://www.shorouknews.com/news/view.aspx?cdate=18062026&id=d98cb45c-3393-4fec-adeb-d4d956e8fd76
1309650497	20260618	202606	2026	2026.4603											CHNGOV	CHINESE	CHN					GOV			1	046	046	04	1	7.0	6	1	6	-3.00429184549356	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20260618133000	https://www.ilpost.it/2026/06/18/regno-unito-incriminazione-spionaggio-cina/
1309650498	20260618	202606	2026	2026.4603											CHR	DIOCESE				CHR					1	036	036	03	1	4.0	2	1	2	1.25223613595707	0								4	Chiclayo, Lambayeque, Peru	PE	PE14	18585	-6.77361	-79.8417	-342011	4	Chiclayo, Lambayeque, Peru	PE	PE14	18585	-6.77361	-79.8417	-342011	20260618133000	https://www.20minutos.es/internacional/papa-leon-xiv-confirma-que-viajara-peru-primera-quincena-noviembre_6985066_0.html
1309650499	20260618	202606	2026	2026.4603											CHR	DIOCESE				CHR					1	042	042	04	1	1.9	10	1	10	-2.79269602577874	0								4	San Bartolome, Galicia, Spain	SP	SP58	25818	42.0291	-7.78753	-383625	4	San Bartolome, Galicia, Spain	SP	SP58	25818	42.0291	-7.78753	-383625	20260618133000	https://infovaticana.com/2026/06/18/nuevos-martires-espanoles-el-papa-aprueba-la-causa-de-20-sacerdotes-de-ibiza-asesinados-en-1936/
1309650500	20260618	202606	2026	2026.4603											CRM	CARTEL						CRM			1	040	040	04	1	1.0	10	1	10	-0.88757396449704	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20260618133000	https://www.oranews.tv/vendi/pastronte-parate-e-vellezerve-koceku-vetedorezohet-ne-policine-e-tiranes-n-i1330285
1309650501	20260618	202606	2026	2026.4603											CRM	CARTEL						CRM			1	042	042	04	1	1.9	6	1	6	-0.88757396449704	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20260618133000	https://www.oranews.tv/vendi/pastronte-parate-e-vellezerve-koceku-vetedorezohet-ne-policine-e-tiranes-n-i1330285
1309650502	20260618	202606	2026	2026.4603											CRM	CARTEL						CRM			1	042	042	04	1	1.9	4	1	4	-0.88757396449704	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20260618133000	https://www.oranews.tv/vendi/pastronte-parate-e-vellezerve-koceku-vetedorezohet-ne-policine-e-tiranes-n-i1330285
1309650503	20260618	202606	2026	2026.4603											CVL	TOURIST						CVL			1	013	013	01	1	0.4	10	1	10	3.82409177820268	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20260618133000	https://www.lanacion.com.ar/feriados/2026/es-feriado-manana-viernes-19-de-junio-por-el-dia-de-la-bandera-nid18062026/
1309650504	20260618	202606	2026	2026.4603											CVL	SETTLEMENT						CVL			0	057	057	05	1	8.0	2	1	2	0.24630541871921	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260618133000	https://www.shorouknews.com/news/view.aspx?cdate=18062026&id=8a11aa99-31a2-4eb7-8c2f-b1370b625ccc
1309650505	20260618	202606	2026	2026.4603											CVL	CITIZEN						CVL			1	141	141	14	3	-6.5	10	1	10	-3.24675324675325	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20260618133000	https://24-ore.com/bido-thirrje-protestuesve-pastroni-protesten-nga-elementet-antikombetare/
1309650506	20260618	202606	2026	2026.4603											DEU	GERMANY	DEU								0	130	130	13	3	-4.4	2	1	2	-5.07936507936508	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20260618133000	https://www.dw.com/uk/zapiznila-spravedlivist-viplati-nimeccini-ostarbajteram/a-77608228
1309650507	20260618	202606	2026	2026.4603											DEU	FRANKFURT	DEU								0	191	191	19	4	-9.5	10	1	10	-0.73891625615764	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20260618133000	https://www.shorouknews.com/news/view.aspx?cdate=18062026&id=6fdc1b2d-abb3-44f5-a823-d2d3493b152a
1309650508	20260618	202606	2026	2026.4603											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	10	1	10	-2.67175572519084	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20260618133000	http://www.knnews.co.kr/news/articleView.php?idxno=1544381
1309650509	20260618	202606	2026	2026.4603											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	0.50658561296859	0								4	Camos, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.0878	2.76288	-375275	4	Camos, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.0878	2.76288	-375275	20260618133000	https://www.europapress.es/cultura/cine-00128/noticia-urtasun-reclama-ley-cine-altura-exito-espanol-afea-pp-frene-actualizar-norma-desfasada-20260618131459.html
1309650510	20260618	202606	2026	2026.4603											ELI	ACTOR						ELI			0	042	042	04	1	1.9	10	1	10	-1.90058479532164	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260618133000	https://www.expansion.com/juridico/opinion/2026/06/18/6a325db8e5fdea6a1b8b459b.html
1309650511	20260618	202606	2026	2026.4603											ELI	ACTOR						ELI			0	051	051	05	1	3.4	10	1	10	-0.0889679715302503	0								4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20260618133000	https://ado.hu/cegvilag/pwc-a-forgalom-a-legnagyobbaknal-surusodik-az-e-kereskedelemben/
1309650512	20260618	202606	2026	2026.4603											ELI	ACTOR						ELI			0	110	110	11	3	-2.0	10	1	10	-1.90058479532164	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260618133000	https://www.expansion.com/juridico/opinion/2026/06/18/6a325db8e5fdea6a1b8b459b.html
1309650513	20260618	202606	2026	2026.4603											ELIBUS	ACTOR						ELI	BUS		1	040	040	04	1	1.0	10	1	10	4.5	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20260618133000	https://www.jpnn.com/news/inilah-lima-kompetensi-yang-dibutuhkan-talenta-muda-di-era-ai
1309650514	20260618	202606	2026	2026.4603											ESP	ZARAGOZA	ESP								1	036	036	03	1	4.0	2	1	2	-0.85870413739267	0								4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20260618133000	https://www.europapress.es/aragon/noticia-oros-pide-gobierno-espana-plan-atender-consecuencias-sociales-regularizacion-masiva-20260618133506.html
1309650515	20260618	202606	2026	2026.4603											ESP	ZARAGOZA	ESP								1	040	040	04	1	1.0	2	1	2	3.31550802139038	0								4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	1	Sweden	SW	SW		62	15	SW	20260618133000	https://www.interempresas.net/Quimica/650099-SMAGUA-2027-preve-ampliar-espacio-ante-la-alta-demanda.html
1309650516	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								1	042	042	04	1	1.9	6	1	6	0	0								4	Rio De La Plata, Argentina (general), Argentina	AR	AR00	22379	-35	-57	-1008204	4	Rio De La Plata, Argentina (general), Argentina	AR	AR00	22379	-35	-57	-1008204	20260618133000	https://www.lanacion.com.ar/sociedad/quien-fue-manuel-belgrano-y-cual-es-su-relacion-con-el-dia-de-la-bandera-nid18062026/
1309650517	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								1	042	042	04	1	1.9	8	1	8	6.10079575596817	0								4	Pontevedra, Galicia, Spain	SP	SP58	25819	42.4333	-8.63333	-397117	4	Pontevedra, Galicia, Spain	SP	SP58	25819	42.4333	-8.63333	-397117	20260618133000	https://www.europapress.es/chance/realeza/noticia-reina-sofia-explosion-color-look-lleno-simbolismo-regreso-don-juan-carlos-espana-20260618141048.html
1309650518	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								0	042	042	04	1	1.9	10	1	10	3.00925925925926	0								4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	20260618133000	https://www.larazon.es/cataluna/barcelona/verano-joven-2026-destinos-que-puedes-barcelona-p7m_202606186a33ecd88774b34d61e28c9a.html
1309650519	20260618	202606	2026	2026.4603											ESP	SPAIN	ESP								0	043	043	04	1	2.8	6	1	6	-1.3142174432497	0								4	Albacete, Castilla-La Manacha, Spain	SP	SP54	25801	38.9958	-1.85777	-369589	4	Catalunya, Spain (general), Spain	SP	SP00	25807	42	2	-377299	20260618133000	https://www.lacerca.com/noticias/albacete/cruz-roja-soledad-deseada-albacete-iniciativa-voces-red-819029-1.html
1309650520	20260618	202606	2026	2026.4603											ESP	VALENCIA	ESP								0	046	046	04	1	7.0	2	1	2	0.33112582781457	0								4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20260618133000	https://www.europapress.es/comunitat-valenciana/noticia-morant-destaca-papel-democratizador-universidad-publica-dice-algunas-no-estan-financiadas-adecuadamente-20260618145959.html
1309650521	20260618	202606	2026	2026.4603											ESPBUS	SPANISH	ESP					BUS			1	042	042	04	1	1.9	8	1	8	-1.90058479532164	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260618133000	https://www.expansion.com/juridico/opinion/2026/06/18/6a325db8e5fdea6a1b8b459b.html
1309650522	20260618	202606	2026	2026.4603											EUR	EUROPEAN	EUR								1	040	040	04	1	1.0	10	1	10	-0.76804915514593	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260618133000	https://www.europapress.es/economia/energia-00341/noticia-precio-diesel-gasolina-vuelve-caer-reapertura-estrecho-ormuz-20260618143455.html
1309650523	20260618	202606	2026	2026.4603											EUR	EUROPEAN	EUR								0	042	042	04	1	1.9	10	1	10	4.41400304414003	0								5	Bohinj, Bohinj, Slovenia	SI	SI04	25508	46.295	13.9239	243505	5	Bohinj, Bohinj, Slovenia	SI	SI04	25508	46.295	13.9239	243505	20260618133000	https://veja.abril.com.br/coluna/o-mundo-de-sofia/pensando-em-aproveitar-o-verao-europeu-confira-estes-destinos-antes/
1309650524	20260618	202606	2026	2026.4603											EUR	EUROPEAN	EUR								1	042	042	04	1	1.9	10	1	10	2.14592274678111	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20260618133000	https://sana.sy/es/local/2316832/
1309650525	20260618	202606	2026	2026.4603											EUR	EUROPEAN	EUR								0	073	073	07	2	7.4	10	1	10	-0.12953367875648	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260618133000	https://www.touteleurope.eu/agriculture-et-peche/le-parlement-europeen-donne-son-accord-definitif-a-une-nouvelle-generation-d-organismes-genetiquement-modifies/
1309650526	20260618	202606	2026	2026.4603											FRA	PARIS	FRA								0	036	036	03	1	4.0	10	1	10	3.04054054054054	0								4	Nadezhda, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.7167	23.3167	-836606	4	Nadezhda, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.7167	23.3167	-836606	20260618133000	https://www.diariovasco.com/culturas/musica/euskadiko-orkestra-reivindica-raices-temporada-concebida-vibrar-20260618144429-nt.html
1309650527	20260618	202606	2026	2026.4603											FRA	PARIS	FRA								1	052	052	05	1	3.5	8	1	8	-0.851063829787236	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260618133000	https://oglobo.globo.com/mundo/noticia/2026/06/18/franca-autoriza-banho-nos-canais-de-paris-para-enfrentar-calor-de-ate-40oc.ghtml
1309650528	20260618	202606	2026	2026.4603											FRAMTQ	MARTINIQUE	FRA								0	020	020	02	1	3.0	10	1	10	-4.21286031042129	0								1	Martinique	MB	MB		14.666667	-61	MB	1	Martinique	MB	MB		14.666667	-61	MB	20260618133000	https://www.martinique.franceantilles.fr/actualite/politique/cancer-la-martinique-bientot-integree-a-lexperimentation-nationale-1083020.php
1309650529	20260618	202606	2026	2026.4603											GBR	LONDON	GBR								0	040	040	04	1	1.0	2	1	2	1.65369649805448	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Sweden	SW	SW		62	15	SW	20260618133000	https://woman.elperiodico.com/celebrities/antonio-banderas-65-anos-rutina-entrenamiento-131546118
1309650530	20260618	202606	2026	2026.4603											GOV	AUTHORITIES						GOV			0	022	022	02	1	3.2	10	1	10	-0.49900199600799	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20260618133000	https://www.infomoney.com.br/politica/apos-premiere-diretor-de-dark-horse-espera-que-filme-ajude-a-eleger-flavio-bolsonaro/
1309650531	20260618	202606	2026	2026.4603											GOV	SECRETARY OF STATE						GOV			1	030	030	03	1	4.0	10	1	10	1.84210526315789	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	20260618133000	https://www.tribunnews.com/internasional/7843850/menlu-turki-masalah-teknis-terkait-kesepakatan-as-iran-masih-belum-terselesaikan
1309650532	20260618	202606	2026	2026.4603											GOV	SECRETARIAT						GOV			1	0353	035	03	1	7.0	10	1	10	4.27807486631016	0								4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20260618133000	https://www.analisisdigital.com.ar/cultura/2026/06/18/se-conocio-la-programacion-del-2deg-encuentro-entrerriano-de-artes-visuales
1309650533	20260618	202606	2026	2026.4603											GOV	MAYOR						GOV			1	036	036	03	1	4.0	10	1	10	-0.8130081300813	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20260618133000	https://www.ceskenoviny.cz/zpravy/rakusan-na-dalsi-schuzku-k-verejnopravnim-mediim-pozval-i-zastupce-hradu/2840077
1309650534	20260618	202606	2026	2026.4603											GOV	AUTHORITIES						GOV			0	040	040	04	1	1.0	10	1	10	-1.05263157894737	0								4	Rio Panuco, Mexico (general), Mexico	MX	MX00	20996	22.2667	-97.7833	-1687275	4	Rio Panuco, Mexico (general), Mexico	MX	MX00	20996	22.2667	-97.7833	-1687275	20260618133000	https://www.milenio.com/estados/descartan-riesgo-playa-miramar-mancha-hidrocarburo
1309650535	20260618	202606	2026	2026.4603											GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	-2.76564774381368	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20260618133000	https://www.ziarulprofit.ro/seful-pentagonului-il-contrazice-pe-seful-nato-sua-nu-mai-garanteaza-ajutor-in-cazul-activarii-articolului-5-al-nato/
1309650536	20260618	202606	2026	2026.4603											GOV	MAYOR						GOV			1	042	042	04	1	1.9	6	1	6	3.28282828282828	0								4	Surabaya, Jawa Timur, Indonesia	ID	ID08	18585	-7.24917	112.751	-2698521	4	Surabaya, Jawa Timur, Indonesia	ID	ID08	18585	-7.24917	112.751	-2698521	20260618133000	https://surabaya.tribunnews.com/surabaya-metro/1942320/warga-surabaya-jenuh-didata-bps-wali-kota-eri-cahyadi-turun-tangan-nyuwun-ngapuro
1309650537	20260618	202606	2026	2026.4603											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	20	1	10	0.852514919011079	0								4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20260618133000	https://www.europapress.es/aragon/noticia-presidente-fundacion-ibercaja-abre-congreso-mundo-viene-futuro-construye-dialogo-20260618142632.html
1309650538	20260618	202606	2026	2026.4603											GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	10	1	10	-2.05479452054794	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20260618133000	https://www.expansion.com/empresas/2026/06/18/6a33bede468aeb35148b4594.html
1309650539	20260618	202606	2026	2026.4603											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	10	1	10	-4.12844036697247	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260618133000	https://www.elperiodicomediterraneo.com/castello/2026/06/18/nuevo-proyecto-grau-castello-quedara-131551232.html
1309650540	20260618	202606	2026	2026.4603											GOV	GOVERNMENT						GOV			0	120	120	12	3	-4.0	10	1	10	-1.4026402640264	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20260618133000	https://www.infomoney.com.br/politica/entre-acenos-a-independentes-e-bolsonaristas-flavio-lanca-plano-de-seguranca-publica/
1309650541	20260618	202606	2026	2026.4603											GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	10	1	10	-0.49900199600799	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20260618133000	https://www.infomoney.com.br/politica/apos-premiere-diretor-de-dark-horse-espera-que-filme-ajude-a-eleger-flavio-bolsonaro/
1309650542	20260618	202606	2026	2026.4603											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	10	1	10	-3.14569536423841	0								4	Ioannina, Perifereia Ipeirou, Greece	GR	GR58	16693	39.6675	20.8508	-818126	4	Ioannina, Perifereia Ipeirou, Greece	GR	GR58	16693	39.6675	20.8508	-818126	20260618133000	https://www.kke.gr/article/Megales-oi-elleipseis-ton-monimon-pyrosbeston-stin-Perifereiaki-Enotita-Ioanninon/
1309650543	20260618	202606	2026	2026.4603											HLH	DOCTOR						HLH			0	040	040	04	1	1.0	20	2	20	-0.522193211488251	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260618133000	https://www.diariodemallorca.es/sociedad/2026/06/18/novartis-lanza-lleva-delantera-nueva-campana-cancer-mama-bc-131556834.html
1309650544	20260618	202606	2026	2026.4603											HLH	HOSPITAL						HLH			0	057	057	05	1	8.0	20	1	10	1.88014101057579	0								4	Czestochowa, Slaskie, Poland	PL	PL83	24545	50.7965	19.1241	-498439	4	Czestochowa, Slaskie, Poland	PL	PL83	24545	50.7965	19.1241	-498439	20260618133000	https://wiadomosci.onet.pl/tylko-w-onecie/rzad-forsuje-projekt-dotyczacy-zarobkow-lekarzy-ekspert-ostrzega/h8tykpl
1309650545	20260618	202606	2026	2026.4603											HLH	DOCTOR						HLH			1	057	057	05	1	8.0	10	1	10	1.88014101057579	0								4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20260618133000	https://wiadomosci.onet.pl/tylko-w-onecie/rzad-forsuje-projekt-dotyczacy-zarobkow-lekarzy-ekspert-ostrzega/h8tykpl
1309650546	20260618	202606	2026	2026.4603											IRN	TEHRAN	IRN								1	051	051	05	1	3.4	10	1	10	1.16438356164384	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20260618133000	https://www.huffingtonpost.it/esteri/2026/06/18/news/perche_e_una_disfatta_americana_punto_per_punto-22167322/
1309650547	20260618	202606	2026	2026.4603											IRN	IRAN	IRN								0	087	087	08	2	9.0	10	1	10	-1.53374233128835	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260618133000	https://www.lexpress.fr/monde/proche-moyen-orient/donald-trump-sest-fait-berner-laccord-avec-liran-vu-de-letranger-4FX7LJE2VJBYFAEJHGOCYWPH64/
1309650548	20260618	202606	2026	2026.4603											IRNMED	IRAN	IRN					MED			1	057	057	05	1	8.0	8	1	8	1.48514851485148	0								1	Iran	IR	IR		32	53	IR	1	Pakistan	PK	PK		30	70	PK	20260618133000	https://www.fontanka.ru/2026/06/18/76485578/
1309650549	20260618	202606	2026	2026.4603											ISR	JERUSALEM	ISR								1	042	042	04	1	1.9	2	1	2	-4.90405117270789	0								4	Sheikh Jarrah, Yerushalayim, Israel	IS	IS06	18315	31.8	35.2333	-779753	4	Sheikh Jarrah, Yerushalayim, Israel	IS	IS06	18315	31.8	35.2333	-779753	20260618133000	https://palinfo.com/news/2026/06/18/1111794/
